"Year","state","OCC_CODE","OCC_TITLE","O_GROUP","TOT_EMP","JOBS_1000","H_MEAN","Mean_Salary","H_PCT10","H_PCT90","H_MEDIAN","A_PCT10","A_PCT90","Median_Salary","Keyword"
"2007",NA,"15-2031","operations research analysts",NA,"180",NA,"30.63","63700","20.04","41.95","30.84","41690","87250","64140","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"2551910",NA,"22.01","45780","8.08","41.99","17.48","16810","87340","36350","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"3350",NA,"39.09","81300","21.60","62.08","37.56","44930","129120","78120","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"2040",NA,"40.54","84320","22.02","62.46","40.08","45800","129910","83360","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"3207840",NA,"23.59","49070","9.05","44.30","18.47","18820","92150","38420","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"3810",NA,"35.49","73830","20.60","52.58","35.07","42850","109360","72950","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"2230",NA,"37.62","78260","21.61","56.50","36.89","44960","117520","76730","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"4210550",NA,"20.30","42210","7.75","37.01","16.13","16120","76970","33540","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"2730",NA,"31.69","65920","17.89","46.36","30.83","37210","96430","64130","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"2310",NA,"39.42","81990","22.80","61.52","36.99","47430","127970","76940","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"2687740",NA,"20.59","42820","8.40","37.00","16.57","17470","76950","34470","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"2740",NA,"33.56","69800","20.05","48.82","32.88","41700","101550","68380","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"1400",NA,"34.51","71790","19.24","60.14","28.76","40010","125100","59820","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"1128980",NA,"15.25","31730","6.69","27.03","12.13","13920","56220","25220","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"350",NA,"25.39","52810","15.41","38.01","24.68","32050","79060","51330","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"70",NA,"28.69","59680","14.52","45.23","27.95","30210","94080","58140","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"2732920",NA,"17.90","37240","7.38","32.19","14.02","15360","66950","29170","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"3090",NA,"27.54","57280","15.31","43.05","26.54","31850","89530","55200","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"690",NA,"32.41","67410","19.97","48.12","31.05","41540","100090","64580","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"435480",NA,"15.69","32640","7.09","27.73","12.82","14750","57690","26660","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"160",NA,"24.48","50920","15.41","34.80","22.68","32060","72390","47170","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"90",NA,"21.24","44190","15.42","30.64","19.06","32080","63740","39640","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"914670",NA,"16.96","35270","7.30","30.00","13.73","15190","62410","28550","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"840",NA,"31.85","66240","17.43","47.07","32.18","36260","97910","66940","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"450",NA,"33.23","69110","19.15","47.78","33.63","39840","99370","69940","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"1285470",NA,"18.00","37440","7.61","32.05","14.34","15820","66670","29830","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"370",NA,"31.54","65610","18.48","49.84","29.06","38430","103670","60440","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"120",NA,"37.12","77210","19.74","#","32.19","41060","#","66950","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"632590",NA,"19.60","40780","8.41","34.95","15.54","17490","72710","32320","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"410",NA,"31.40","65320","13.76","46.71","33.21","28630","97150","69080","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"110",NA,"28.90","60120","19.44","38.69","28.63","40430","80480","59550","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"3980080",NA,"22.64","47100","8.31","43.05","17.77","17280","89540","36970","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"4120",NA,"37.48","77960","22.45","55.00","37.17","46690","114400","77300","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"1680",NA,"43.78","91050","26.12","64.30","42.39","54330","133740","88160","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"798640",NA,"17.21","35790","6.78","32.37","13.26","14100","67330","27580","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"570",NA,"27.29","56760","15.58","44.77","24.95","32410","93130","51900","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"300",NA,"39.55","82270","23.31","58.62","40.03","48490","121930","83260","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"8515960",NA,"22.89","47610","8.24","43.66","17.53","17130","90810","36470","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"9770",NA,"38.65","80400","22.33","60.17","35.87","46460","125150","74610","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"2200",NA,"38.98","81080","19.53","62.10","34.67","40630","129170","72120","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"4013460",NA,"17.74","36900","7.47","31.45","13.92","15540","65420","28950","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"2860",NA,"33.13","68900","19.88","48.53","31.99","41350","100940","66530","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"**",NA,"31.02","64520","20.51","43.95","29.99","42660","91420","62380","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"341970",NA,"16.18","33650","7.18","28.35","13.25","14940","58970","27550","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"**",NA,"27.95","58140","13.79","42.32","27.24","28690","88020","56670","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"30",NA,"25.95","53970","14.26","37.01","25.61","29670","76980","53270","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"5341360",NA,"18.58","38640","7.54","33.22","14.85","15680","69100","30900","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"4980",NA,"32.47","67530","18.49","47.31","32.26","38450","98390","67100","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"980",NA,"36.05","74980","22.68","51.27","35.49","47170","106630","73820","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"1528890",NA,"16.21","33720","6.79","28.91","12.82","14130","60140","26660","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"1050",NA,"27.99","58230","16.19","41.40","27.18","33660","86110","56520","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"520",NA,"32.98","68590","17.37","51.85","31.63","36120","107850","65790","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"1682150",NA,"19.25","40040","8.70","34.63","15.35","18090","72030","31930","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"1180",NA,"33.92","70560","20.97","47.68","34.18","43610","99170","71100","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"320",NA,"32.02","66600","19.51","46.92","31.49","40580","97590","65500","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"5663070",NA,"18.73","38960","7.56","33.89","14.83","15720","70480","30840","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"4590",NA,"32.04","66640","17.47","48.00","30.87","36350","99850","64200","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"2010",NA,"34.04","70800","19.50","53.84","31.21","40550","111980","64920","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"485870",NA,"20.30","42210","8.39","36.88","16.03","17450","76720","33340","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"260",NA,"36.91","76770","21.49","56.62","35.49","44690","117760","73810","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"110",NA,"37.64","78300","19.25","60.19","36.72","40040","125190","76380","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"1877950",NA,"16.66","34650","6.99","29.64","13.35","14530","61640","27770","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"1240",NA,"28.05","58340","17.18","43.21","26.59","35730","89890","55310","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"780",NA,"31.67","65870","17.19","50.75","29.20","35750","105560","60740","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"389400",NA,"15.16","31540","7.45","25.78","12.37","15490","53630","25720","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"80",NA,"28.29","58840","19.88","41.36","26.32","41340","86040","54740","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"120",NA,"21.16","44010","15.80","29.39","20.24","32860","61130","42090","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"2739230",NA,"17.01","35380","7.17","30.05","13.44","14920","62510","27960","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"1440",NA,"30.64","63720","16.38","46.46","30.91","34070","96640","64300","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"550",NA,"30.59","63620","18.72","45.82","29.26","38930","95300","60860","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"10061750",NA,"18.21","37880","6.80","34.35","13.76","14140","71450","28620","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"10280",NA,"32.50","67600","17.73","49.80","30.94","36880","103580","64350","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"5950",NA,"33.99","70700","18.38","51.28","33.54","38230","106660","69750","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"1206180",NA,"17.83","37080","7.66","32.01","13.99","15930","66580","29100","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"760",NA,"32.64","67890","17.07","49.56","32.05","35510","103070","66660","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"570",NA,"26.65","55420","17.59","37.75","25.47","36580","78510","52980","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"301140",NA,"18.30","38060","8.67","31.05","14.81","18030","64590","30810","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"350",NA,"26.79","55730","18.45","36.62","26.22","38380","76160","54530","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"**",NA,"42.36","88120","23.10","51.96","46.01","48050","108080","95700","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"3645330",NA,"20.61","42880","7.67","40.57","15.71","15960","84370","32680","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"5500",NA,"37.84","78710","20.02","58.55","36.34","41640","121790","75590","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"4690",NA,"42.56","88510","23.07","63.87","42.44","47990","132860","88270","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"2811700",NA,"21.50","44710","9.15","38.79","17.39","19030","80690","36160","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"2890",NA,"36.33","75560","22.42","53.90","35.25","46620","112110","73330","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"800",NA,"38.33","79730","24.26","54.93","37.91","50470","114250","78850","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"713230",NA,"15.53","32310","6.76","27.77","12.22","14060","57770","25420","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"290",NA,"22.49","46780","12.47","34.52","21.33","25940","71790","44370","Data Engineering"
"2007",NA,"00-0000","all occupations",NA,"2768830",NA,"18.30","38070","7.81","31.76","14.91","16240","66070","31010","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"1560",NA,"31.64","65810","19.68","45.96","31.28","40940","95600","65060","Data Engineering"
"2007",NA,"15-2031","operations research analysts",NA,"390",NA,"28.94","60200","17.24","44.72","27.30","35860","93010","56780","Data Analytics"
"2007",NA,"00-0000","all occupations",NA,"273170",NA,"17.36","36110","7.43","30.16","14.66","15450","62730","30500","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"50",NA,"20.47","42570","12.56","34.46","18.81","26130","71680","39120","Data Engineering"
"2007",NA,"00-0000","all occupations",NA,"57920",NA,"13.88","28860","6.14","24.55","11.03","12780","51050","22940","All US Occupations"
"2007",NA,"00-0000","all occupations",NA,"1014970",NA,"11.50","23910","5.91","19.45","8.78","12300","40450","18270","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"250",NA,"24.59","51150","14.13","34.25","24.92","29390","71240","51840","Data Engineering"
"2007",NA,"00-0000","all occupations",NA,"46870",NA,"15.53","32300","7.44","27.05","12.93","15470","56270","26890","All US Occupations"
"2007",NA,"15-1061","database administrators",NA,"30",NA,"22.29","46350","16.21","32.56","19.14","33710","67730","39810","Data Engineering"
"2006",NA,"00-0000","all occupations",NA,"1912220",NA,"16.08","33440","6.60","29.02","12.49","13730","60350","25980","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"850",NA,"27.92","58070","15.79","43.23","26.99","32840","89930","56130","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"620",NA,"34.22","71180","16.30","53.26","35.82","33910","110790","74510","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"303890",NA,"21.12","43920","9.18","37.09","17.70","19090","77150","36810","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"130",NA,"33.58","69850","19.86","48.78","33.88","41300","101460","70470","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"90",NA,"25.13","52260","19.11","34.53","24.11","39750","71820","50140","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"2574150",NA,"17.43","36260","7.21","31.77","13.77","14990","66090","28650","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"2610",NA,"28.28","58820","16.03","44.24","26.74","33350","92030","55620","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"2010",NA,"27.13","56420","16.41","38.40","26.22","34140","79870","54540","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"1166840",NA,"14.84","30870","6.61","25.82","11.93","13740","53710","24810","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"750",NA,"29.28","60900","15.55","49.51","26.88","32350","102990","55910","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"390",NA,"23.17","48190","14.19","32.29","22.41","29520","67160","46600","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"15065750",NA,"21.24","44180","8.02","40.87","16.37","16680","85020","34040","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"11050",NA,"35.65","74150","19.30","54.81","34.94","40140","114000","72680","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"5990",NA,"34.41","71580","20.85","51.97","32.44","43360","108100","67480","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"2207120",NA,"19.93","41450","7.88","36.78","15.82","16380","76510","32910","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"2370",NA,"33.74","70190","17.61","51.48","33.61","36620","107070","69910","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"960",NA,"32.50","67590","20.74","49.12","30.10","43150","102170","62620","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"1658980",NA,"22.10","45970","8.79","39.63","17.76","18280","82430","36940","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"1800",NA,"35.33","73490","20.09","51.56","34.73","41780","107250","72230","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"750",NA,"34.13","71000","19.70","48.08","33.32","40980","100010","69300","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"424270",NA,"20.04","41680","7.77","36.54","15.82","16170","76000","32910","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"920",NA,"32.92","68480","21.64","47.25","31.66","45010","98280","65840","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"450",NA,"35.63","74110","21.08","55.31","34.07","43850","115040","70860","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"609400",NA,"29.57","61500","10.22","57.93","23.95","21250","120490","49810","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"1570",NA,"30.51","63460","19.16","45.16","28.79","39840","93940","59880","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"910",NA,"39.87","82940","22.86","59.18","40.57","47550","123080","84380","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"7869210",NA,"17.22","35820","7.30","30.91","13.31","15180","64290","27670","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"5490",NA,"29.17","60670","17.09","44.49","27.65","35550","92540","57510","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"5040",NA,"25.70","53450","15.80","39.39","23.81","32870","81930","49520","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"4001580",NA,"17.86","37150","6.94","32.96","13.78","14440","68570","28660","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"3120",NA,"33.52","69710","20.02","49.58","32.95","41640","103120","68530","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"2390",NA,"29.12","60570","17.02","46.65","26.09","35410","97040","54270","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"599130",NA,"18.57","38630","7.61","33.96","14.97","15830","70630","31130","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"300",NA,"28.47","59220","17.20","40.76","27.63","35780","84790","57480","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"130",NA,"34.45","71660","19.16","53.72","33.16","39860","111730","68970","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"624320",NA,"16.73","34810","6.94","29.72","13.47","14440","61820","28020","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"390",NA,"29.43","61210","18.61","44.17","28.02","38710","91880","58270","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"200",NA,"28.37","59010","20.47","37.79","27.92","42570","78610","58080","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"5826660",NA,"19.67","40910","7.35","36.56","15.21","15290","76050","31650","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"4880",NA,"32.46","67510","19.20","47.33","30.70","39950","98450","63850","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"1690",NA,"33.48","69630","22.14","46.57","32.76","46050","96860","68150","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"2913200",NA,"16.92","35190","7.23","29.61","13.70","15050","61600","28500","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"1690",NA,"26.80","55750","14.01","41.40","26.28","29150","86110","54670","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"660",NA,"31.38","65270","18.43","46.74","29.42","38340","97210","61190","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"1470240",NA,"15.99","33250","7.05","27.51","13.23","14660","57210","27520","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"610",NA,"28.59","59470","16.55","43.70","27.61","34430","90900","57430","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"590",NA,"23.97","49860","16.17","31.18","23.48","33640","64860","48830","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"1321180",NA,"16.81","34960","7.07","29.89","13.47","14710","62170","28010","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"1030",NA,"27.68","57580","15.56","42.99","26.42","32370","89420","54960","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"340",NA,"33.67","70030","18.91","49.58","33.46","39320","103130","69610","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"1779830",NA,"16.10","33490","6.92","27.82","13.11","14400","57870","27270","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"1350",NA,"27.92","58070","15.55","41.14","27.76","32330","85570","57740","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"310",NA,"28.43","59130","17.87","43.47","27.24","37180","90420","56670","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"1776990",NA,"15.82","32900","6.43","28.20","12.70","13380","58650","26420","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"480",NA,"30.57","63590","15.81","48.65","29.04","32880","101200","60410","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"200",NA,"22.90","47620","12.08","35.98","20.86","25120","74850","43400","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"596910",NA,"16.90","35160","7.82","28.56","13.76","16260","59400","28630","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"300",NA,"27.26","56700","16.01","41.32","27.12","33310","85940","56410","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"120",NA,"30.40","63220","18.80","43.08","30.80","39100","89600","64050","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"2531180",NA,"21.17","44030","7.80","40.60","16.74","16230","84450","34810","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"3460",NA,"34.85","72480","19.44","54.77","33.79","40440","113910","70290","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"1890",NA,"39.69","82550","22.23","59.76","39.45","46240","124300","82050","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"3170490",NA,"22.76","47340","8.88","42.52","17.96","18470","88450","37350","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"4040",NA,"35.19","73190","20.17","53.12","34.89","41960","110490","72570","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"2470",NA,"36.60","76130","21.53","55.71","34.72","44780","115880","72220","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"4294260",NA,"19.82","41230","7.60","35.97","15.86","15800","74830","32990","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"2770",NA,"30.05","62510","17.18","44.07","29.56","35740","91680","61490","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"1920",NA,"33.78","70250","20.87","52.94","31.25","43420","110110","65000","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"2682940",NA,"19.96","41510","8.19","35.61","16.13","17040","74070","33560","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"2810",NA,"32.90","68430","19.11","48.48","32.22","39750","100830","67020","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"1650",NA,"32.95","68540","18.49","56.47","28.08","38450","117460","58400","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"1113000",NA,"14.64","30460","6.48","25.83","11.68","13480","53720","24300","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"310",NA,"26.06","54200","14.76","37.09","26.24","30690","77160","54590","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"70",NA,"32.81","68250","19.26","50.89","30.92","40050","105850","64320","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"2700450",NA,"17.15","35670","7.09","30.95","13.44","14740","64380","27950","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"2760",NA,"28.03","58300","14.98","44.30","26.77","31150","92140","55680","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"960",NA,"30.49","63420","19.12","45.64","28.83","39780","94940","59970","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"427130",NA,"15.04","31290","6.65","26.57","12.34","13830","55270","25670","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"140",NA,"22.97","47770","12.64","33.57","19.24","26290","69830","40020","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"70",NA,"25.38","52800","16.00","35.80","25.57","33290","74460","53190","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"901120",NA,"16.49","34300","7.18","28.87","13.31","14940","60050","27680","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"680",NA,"30.51","63470","16.05","45.38","30.70","33370","94390","63850","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"840",NA,"27.86","57950","16.41","43.29","26.15","34130","90040","54380","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"1257860",NA,"17.31","36000","7.30","30.62","13.82","15180","63680","28750","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"330",NA,"30.61","63680","18.97","47.83","27.73","39450","99490","57680","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"100",NA,"34.89","72570","18.57","66.76","31.03","38620","138870","64540","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"627570",NA,"18.87","39250","8.15","33.52","15.11","16950","69720","31440","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"520",NA,"32.60","67820","13.70","46.69","34.31","28490","97110","71360","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"100",NA,"28.11","58470","18.89","38.67","27.60","39280","80440","57410","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"3957500",NA,"21.85","45450","8.00","41.51","17.23","16650","86330","35840","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"4100",NA,"35.50","73850","21.11","52.47","35.09","43910","109130","72980","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"1820",NA,"42.93","89300","23.39","64.02","41.13","48660","133160","85550","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"789360",NA,"16.34","33980","6.59","30.12","12.85","13700","62660","26730","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"550",NA,"26.22","54530","15.86","40.13","24.56","32980","83470","51080","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"290",NA,"37.38","77760","20.44","57.50","37.41","42510","119600","77810","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"8387750",NA,"22.03","45820","7.90","42.43","16.91","16420","88260","35170","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"8320",NA,"36.35","75610","20.85","56.46","34.11","43360","117440","70940","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"1930",NA,"37.79","78610","20.47","60.61","32.29","42580","126060","67160","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"3892670",NA,"17.08","35520","7.24","30.29","13.45","15050","63010","27980","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"2650",NA,"31.63","65780","17.69","46.81","30.70","36800","97360","63860","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"1050",NA,"30.78","64020","19.90","43.20","30.24","41400","89850","62890","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"335740",NA,"15.60","32440","7.01","27.27","12.77","14590","56730","26570","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"230",NA,"23.20","48250","14.83","34.59","22.01","30850","71940","45770","Data Engineering"
"2006",NA,"00-0000","all occupations",NA,"5354170",NA,"17.96","37360","7.20","32.16","14.47","14980","66900","30100","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"4880",NA,"31.76","66050","18.26","45.65","31.69","37980","94950","65920","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"1200",NA,"31.64","65810","17.93","45.81","31.17","37290","95290","64830","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"1503430",NA,"15.66","32570","6.64","27.80","12.42","13820","57820","25840","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"1050",NA,"27.20","56580","15.22","42.80","25.46","31660","89020","52960","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"320",NA,"34.53","71810","20.56","50.13","34.39","42770","104280","71540","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"1648680",NA,"18.54","38570","8.41","33.16","14.92","17500","68970","31020","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"1080",NA,"32.47","67540","19.94","45.79","32.43","41480","95230","67460","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"370",NA,"31.07","64620","18.50","46.04","29.92","38470","95760","62240","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"5631520",NA,"18.07","37580","7.17","33.01","14.33","14910","68650","29800","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"4450",NA,"29.84","62060","16.65","44.59","28.82","34630","92750","59950","Data Engineering"
